단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
006125,KR7006121008,SK디스커버리우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,27850,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,1653,5000,19891124,1358,6792275000,12.0,,1,,N,N,N,0,0,0,0,0.0,,378,,N,N,N
006200,KR7006200000,한국전자홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1190,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,262188,500,19791130,46803,23401568000,12.0,,0,,N,N,Y,2631,284,323,308,15.25,20220930.0,556,,N,N,N
006220,KR7006220008,제주은행,ST,2.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,N,Y,N,N,N,0,N,N,,N,N,N,N,N,17500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,857724,5000,19721228,32128,160643870000,12.0,,0,,N,N,Y,2756,270,270,228,4.4,20221231.0,5622,,N,N,N
006260,KR7006260004,LS,ST,2.0,0,21,0,N,N,N,9,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,Y,N,N,N,69700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,102932,5000,19770630,32200,161000000000,12.0,,0,,N,Y,Y,116919,4278,5225,3788,11.86,20220930.0,22443,FN2,N,N,Y
006280,KR7006280002,녹십자,ST,2.0,0,9,0,Y,N,N,A,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,118100,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,26217,5000,19890801,11686,58432690000,12.0,,0,,N,Y,Y,12998,1037,1033,713,5.85,20220930.0,13801,,N,N,Y
006340,KR7006340004,대원전선,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1090,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,265176,500,19880504,71964,35982267000,12.0,,0,,N,N,Y,5624,13,19,14,1.51,20221231.0,784,,N,N,N
006345,KR7006341002,대원전선우,ST,0.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,3,N,N,,N,N,N,N,N,2560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,826,500,19890621,2621,1310600000,12.0,,1,,N,N,N,0,0,0,0,0.0,,67,,N,N,N
006360,KR7006360002,GS건설,ST,2.0,0,18,0,N,N,N,1,Y,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,Y,21300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,617742,5000,19810803,85581,427907450000,12.0,,0,,N,Y,Y,83768,4427,6847,4954,11.93,20220930.0,18228,FN4,N,N,Y
006370,KR7006370001,대구백화점,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,410,5000,19881010,10821,54108055000,12.0,,0,,N,N,Y,573,-109,-153,-155,-8.47,20220930.0,1074,,N,N,N
006380,KR7006380000,카프로,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1437,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,416011,500,19740528,40000,20000000000,12.0,,0,,N,N,Y,5824,36,19,20,1.57,20211231.0,574,,N,N,N
006390,KR7006390009,한일현대시멘트,ST,3.0,0,10,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,N,17010,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,12172,5000,19751226,19327,96638360000,12.0,,0,,N,N,Y,3970,359,490,404,13.92,20211231.0,3287,,N,N,N
006400,KR7006400006,삼성SDI,ST,1.0,0,13,0,Y,N,N,5,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,721000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,344508,5000,19790227,68764,348472650000,12.0,,0,,N,Y,Y,201241,18080,26523,20394,12.52,20221231.0,495792,511,N,N,Y
006405,KR7006401004,삼성SDI우,ST,0.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,325000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,5575,5000,19891124,1617,8239480000,12.0,,1,,N,N,N,0,0,0,0,0.0,,5258,,N,N,N
006490,KR7006490007,인스코비,ST,3.0,0,20,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1404,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,929420,500,19850117,112380,56190001500,12.0,,0,,N,N,Y,551,3,-37,-37,-7.38,20220930.0,1577,,N,N,N
006570,KR7006570006,대림통상,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3440,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12328,1000,19751120,15225,16425000000,12.0,,0,,N,N,Y,1289,37,48,51,8.71,20220930.0,523,,N,N,N
006650,KR7006650006,대한유화,ST,2.0,0,8,0,Y,N,N,4,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,,N,N,N,N,N,157100,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,37846,5000,19990811,6500,41000000000,12.0,,0,,N,Y,Y,22221,-2146,-2044,-1491,-7.66,20221231.0,10211,,N,N,Y
006660,KR7006660005,삼성공조,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,11010,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,41011,500,19871128,8126,4063157000,12.0,,0,,N,N,Y,957,87,451,410,17.22,20221231.0,894,,N,N,N
006740,KR7006740005,영풍제지,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,18000,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,221692,500,19960703,22295,11147500000,12.0,,0,,N,N,Y,1054,78,100,79,5.91,20221231.0,4013,,N,N,N
006800,KR7006800007,미래에셋증권,ST,1.0,0,21,0,N,N,Y,6,Y,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,N,,Y,N,N,N,Y,6450,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1660918,5000,19750930,605316,3331582040000,12.0,,0,,N,Y,Y,174779,7557,7808,5651,6.85,20220930.0,39042,FB2,N,N,Y
006805,KR7006801005,미래에셋증권우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4015,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,13385,5000,19890408,14075,70378750000,12.0,,1,,N,N,N,0,0,0,0,0.0,,565,,N,N,N
00680K,KR700680K019,미래에셋증권2우B,ST,0.0,0,21,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,3545,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,234700,5000,20180314,140000,700000000000,12.0,,2,,N,N,N,0,0,0,0,0.0,,4963,,N,N,N
006840,KR7006840003,AK홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,,N,N,N,N,N,15650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33492,5000,19990811,13247,66237805000,12.0,,0,,N,N,Y,27751,-669,-1090,-850,-6.71,20220930.0,2073,,N,N,N
006880,KR7006880009,신송홀딩스,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6640,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,44993,500,20131121,11828,5914429000,12.0,,0,,N,N,Y,1445,59,63,53,7.16,20220930.0,785,,N,N,N
006890,KR7006890008,태경케미컬,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,13620,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,48189,500,20030128,11600,5800000000,12.0,,0,,N,N,Y,596,104,120,87,6.16,20221231.0,1579,,N,N,N
006980,KR7006980007,우성,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,22850,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,3065,5000,19881010,3090,15450000000,12.0,,0,,N,N,Y,4435,-9,-140,-142,-11.48,20220930.0,706,,N,N,N
007070,KR7007070006,GS리테일,ST,1.0,0,16,0,N,N,N,7,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,26700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,623930,1000,20111223,104717,104717922000,12.0,,0,,N,Y,Y,112264,2451,751,476,1.0,20221231.0,27959,FN4,N,N,Y
007110,KR7007110000,일신석재,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1210,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,196347,500,19860304,77456,38728305000,12.0,,0,,N,N,Y,747,8,1,-1,-0.12,20211231.0,937,,N,N,N
007120,KR7007120009,미래아이앤지,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,390,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5237076,100,19991126,139417,13941792400,12.0,,0,,N,N,Y,71,5,-82,-80,-15.52,20220930.0,543,,N,N,N
007160,KR7007160005,사조산업,ST,3.0,0,0,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,42750,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,3501,5000,19890725,5000,25000000000,12.0,,0,,N,N,Y,6610,552,770,801,14.51,20221231.0,2137,,N,N,N
007210,KR7007210008,벽산,ST,3.0,0,10,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,N,2080,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,699737,500,19720104,68560,34280000000,12.0,,0,,N,N,Y,3838,172,135,89,4.36,20220930.0,1426,,N,N,N
007280,KR7007280001,한국특강,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2085,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,77881,500,19891113,60589,30294799000,12.0,,0,,N,N,Y,6915,400,332,368,30.23,20211231.0,1263,,N,N,N
007310,KR7007310006,오뚜기,ST,2.0,0,5,0,Y,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,432000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,5531,5000,19940812,4007,20039150000,12.0,,0,,N,Y,Y,23533,1510,1501,1117,9.5,20220930.0,17313,,N,N,N
007340,KR7007340003,DN오토모티브,ST,2.0,0,13,0,Y,N,N,0,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,72100,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,38731,500,19880924,9994,4997002500,12.0,,0,,N,N,Y,22839,2888,2091,1601,23.5,20220930.0,7205,,N,N,N
007460,KR7007460009,에이프로젠,ST,2.0,0,12,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1476,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1031012,500,19950708,253668,126834427500,12.0,,0,,N,Y,Y,413,-946,-861,-860,-43.97,20220930.0,3744,,N,N,N
007540,KR7007540008,샘표,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,49150,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,5395,1000,19760629,2875,2875800000,12.0,,0,,N,N,Y,3718,103,142,162,5.35,20221231.0,1413,,N,N,N
007570,KR7007570005,일양약품,ST,3.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,17110,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,47444,2500,19740828,19085,47714160000,12.0,,0,,N,N,Y,3838,404,413,317,8.39,20221231.0,3265,,N,N,N
007575,KR7007571003,일양약품우,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,20650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,263,2500,19891221,445,1112700000,12.0,,1,,N,N,N,0,0,0,0,0.0,,91,,N,N,N
007590,KR7007590003,동방아그로,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6360,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,4417,500,19770629,13617,6808788500,12.0,,0,,N,N,Y,1333,147,106,81,7.19,20220930.0,866,,N,N,N
007610,KR7007610009,선도전기,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3000,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,19891130,18000,9000000000,12.0,,0,,N,N,Y,466,-155,-179,-168,-32.17,20220930.0,540,,N,N,N
007660,KR7007660004,이수페타시스,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,10016640,1000,20031007,63246,63246419000,12.0,,0,,N,N,Y,4773,863,839,804,63.9,20220930.0,5755,,N,N,N
007690,KR7007690001,국도화학,ST,3.0,0,8,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,,N,N,N,N,N,48600,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,23633,5000,19890805,9010,45053080000,12.0,,0,,N,N,Y,16018,969,977,735,9.03,20221231.0,4379,,N,N,N
007700,KR7007700008,F&F홀딩스,ST,2.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,23700,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,53681,500,19841004,39114,19557183500,12.0,,0,,N,N,Y,12535,3403,3546,2529,5.27,20220930.0,9270,,N,N,N
007810,KR7007810005,코리아써키트,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,14800,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,333169,500,19850909,23620,11810375500,12.0,,0,,N,N,Y,12424,1040,1144,865,19.52,20220930.0,3495,632,N,N,N
007815,KR7007811003,코리아써우,ST,0.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6570,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13567,500,19890704,2964,1482345000,12.0,,1,,N,N,N,0,0,0,0,0.0,,194,,N,N,N
00781K,KR700781K015,코리아써키트2우B,ST,0.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,10260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,26116,500,20130617,783,391849500,12.0,,9,,N,N,N,0,0,0,0,0.0,,80,,N,N,N
007860,KR7007860000,서연,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,7940,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,599857,500,19890909,23479,11739922000,12.0,,0,,N,N,Y,22653,1157,1666,1269,18.3,20220930.0,1864,,N,N,N
007980,KR7007980006,태평양물산,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1544,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,192696,500,19941227,48636,25199113000,12.0,,0,,N,N,Y,8642,631,161,129,9.67,20220930.0,750,,N,N,N
008040,KR7008040008,사조동아원,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,944,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,355825,500,19890624,141144,70572300000,12.0,,0,,N,N,Y,6316,153,-27,10,0.47,20221231.0,1332,,N,N,N
008060,KR7008060006,대덕,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6590,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,75279,500,19890126,33890,16945075000,12.0,,0,,N,N,Y,12861,1656,2246,1660,9.95,20220930.0,2233,,N,N,N
00806K,KR700806K010,대덕1우,ST,0.0,0,21,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,9660,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1352,500,20181219,1212,606178500,12.0,,9,,N,N,N,0,0,0,0,0.0,,117,,N,N,N
008110,KR7008110009,대동전자,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,24056,500,19900605,10490,5245223500,3.0,,0,,N,N,Y,316,44,75,44,3.39,20221231.0,954,,N,N,N
008250,KR7008250003,이건산업,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,7860,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,199371,5000,19881021,10952,54763175000,12.0,,0,,N,N,Y,2450,200,144,71,4.62,20220930.0,860,,N,N,N
008260,KR7008260002,NI스틸,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5700,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,120021,500,19750628,28600,14300058500,12.0,,0,,N,N,Y,2482,312,284,221,16.75,20211231.0,1630,,N,N,N
008350,KR7008350001,남선알미늄,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2275,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1752162,500,19780522,129079,64539545000,12.0,,0,,N,N,Y,1863,-24,280,246,12.0,20220930.0,2936,LB8,N,N,N
008355,KR7008351009,남선알미우,ST,0.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,26650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1002,500,19891223,307,153945000,12.0,,1,,N,N,N,0,0,0,0,0.0,,82,,N,N,N
008420,KR7008420002,문배철강,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3375,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,96191,500,19941105,20503,10251752500,12.0,,0,,N,N,Y,2049,208,318,254,19.37,20211231.0,691,,N,N,N
008490,KR7008490005,서흥,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,29950,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,13931,500,19900327,11569,6084556500,12.0,,0,,N,N,Y,6350,620,519,406,8.4,20221231.0,3464,,N,N,N
008500,KR7008500001,일정실업,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9070,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,11373,5000,19940812,1200,6000000000,12.0,,0,,N,N,Y,226,-54,-50,-50,-41.58,20220930.0,108,,N,N,N
008560,KR7008560005,메리츠증권,ST,1.0,0,21,0,N,N,N,6,N,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,N,,Y,N,N,N,N,6650,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1196177,1000,19920115,615040,681730579000,12.0,,0,,N,Y,Y,570376,10925,11332,8281,15.26,20221231.0,40900,,N,N,N
008600,KR7008600009,윌비스,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,585,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,106610,1000,19890728,67236,72882179000,12.0,,0,,N,N,Y,1997,8,-26,-48,-5.55,20220930.0,393,,N,N,N
008700,KR7008700007,아남전자,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2310,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,647721,500,19840811,77124,38562410000,12.0,,0,,N,N,Y,3641,172,157,131,18.56,20220930.0,1781,,N,N,N
008730,KR7008730004,율촌화학,ST,2.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,40350,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,154027,500,19880830,24800,14776380000,12.0,,0,,N,N,Y,3935,-57,-42,-30,-1.18,20220930.0,10006,,N,N,N
008770,KR7008770000,호텔신라,ST,1.0,0,16,0,N,N,N,8,Y,N,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,73000,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,268141,5000,19910312,39248,196240605000,12.0,,0,,N,Y,Y,49220,783,-596,-502,-8.99,20221231.0,28651,511,N,N,Y
008775,KR7008771008,호텔신라우,ST,0.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,57300,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,857,5000,19910809,751,3759395000,12.0,,1,,N,N,N,0,0,0,0,0.0,,430,,N,N,N
008870,KR7008870008,금비,ST,3.0,0,10,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,114600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21421,5000,19900608,1000,5000000000,9.0,,0,,N,N,Y,614,0,-17,-12,-6.8,20221231.0,1146,,N,N,N
008930,KR7008930000,한미사이언스,ST,2.0,0,21,0,N,N,N,A,Y,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,38300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,652940,500,19880620,69956,34978470000,12.0,,0,,N,Y,Y,7579,211,509,463,8.7,20220930.0,26793,,N,N,Y
008970,KR7008970006,동양철관,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1019,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,446568,500,19770305,118885,59442645000,12.0,,0,,N,N,Y,1866,57,35,34,5.2,20220930.0,1211,,N,N,N
009070,KR7009070004,KCTC,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4335,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,40526,500,19780929,30000,15000000000,12.0,,0,,N,N,Y,6871,348,337,273,14.95,20220930.0,1300,,N,N,N
009140,KR7009140005,경인전자,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,23550,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,951,5000,19890620,1570,7853985000,12.0,,0,,N,N,Y,201,1,41,27,4.38,20221231.0,369,,N,N,N
009150,KR7009150004,삼성전기,ST,1.0,0,13,0,Y,N,Y,5,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,153000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,460129,5000,19790227,74693,373468480000,12.0,,0,,N,Y,Y,94246,11828,11868,9935,13.75,20221231.0,114281,511,N,N,Y
009155,KR7009151002,삼성전기우,ST,0.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,73200,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,5303,5000,19891010,2906,14534920000,12.0,,1,,N,N,N,0,0,0,0,0.0,,2127,,N,N,N
009160,KR7009160003,SIMPAC,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5100,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,61464,500,19890729,65429,32714758000,12.0,,0,,N,N,Y,5231,1083,1036,796,18.43,20220930.0,3336,,N,N,N
009180,KR7009180001,한솔로지스틱스,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2835,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,51262,500,19891113,27477,14340941000,12.0,,0,,N,N,Y,10154,363,305,242,26.8,20221231.0,778,,N,N,N
009190,KR7009190000,대양금속,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3050,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,138527,500,19940429,33362,16681171500,12.0,,0,,N,N,Y,2034,152,167,152,17.39,20211231.0,1017,,N,N,N
009200,KR7009200007,무림페이퍼,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2375,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,105858,2500,19900609,41609,104023275000,12.0,,0,,N,N,Y,9595,758,391,288,4.52,20220930.0,988,,N,N,N
009240,KR7009240003,한샘,ST,2.0,0,16,0,N,N,N,8,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,51900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,258529,1000,20020716,23533,23533928000,12.0,,0,,N,Y,Y,20009,-217,-835,-713,-13.37,20221231.0,12214,,N,N,N
009270,KR7009270000,신원,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1469,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,193017,500,19880824,102586,51293178000,12.0,,0,,N,N,Y,7654,303,326,229,13.09,20220930.0,1506,,N,N,N
