단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
104200,KR7104200001,NHN벅스,ST,3.0,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6850,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,80558,500,20091006,14827,7413775000,12,,0,,N,N,651,57,68,-12,-2,20211231.0,1015,,N,N,N
104460,KR7104460001,디와이피엔에프,ST,2.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,45300,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,66920,500,20091222,10713,5356812500,12,,0,,N,N,624,-113,-131,-126,-19,20220930.0,4853,,N,N,N
104480,KR7104480009,티케이케미칼,ST,2.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,2695,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,593181,500,20110426,90895,45447717000,12,,0,,N,N,6939,665,4210,3508,75,20211231.0,2449,LB8,N,N,Y
104540,KR7104540000,코렌텍,ST,3.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10760,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,18425,500,20130305,12348,6174160000,12,,0,,N,N,431,41,51,41,9,20220930.0,1328,,N,N,N
104620,KR7104620000,노랑풍선,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,64885,500,20190130,15842,7921063000,12,,0,,N,N,220,-209,-286,-241,-63,20221231.0,1378,,N,N,N
104830,KR7104830005,원익머트리얼즈,ST,2.0,1007,1018,1040,N,N,Y,,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,Y,27150,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,205040,500,20111228,12608,6304000000,12,,0,,N,N,3886,648,733,560,18,20220930.0,3423,,N,N,Y
105330,KR7105330005,케이엔더블유,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,60031,500,20090929,12135,6067691000,12,,0,,N,N,711,105,99,144,29,20220930.0,1334,,N,N,N
105550,KR7105550008,트루윈,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2105,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,202233,500,20140711,44332,22166236000,12,,0,,N,N,396,64,-100,-100,-21,20211231.0,933,,N,N,N
105740,KR7105740005,디케이락,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10950,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,44902,500,20101112,9157,4578876500,12,,0,,N,N,785,84,99,80,10,20220930.0,1002,,N,N,N
106080,KR7106080005,하이소닉,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4060,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,1000,20100209,14778,14778536000,12,,0,,N,N,289,7,16,8,6,20221231.0,821,,N,N,N
106190,KR7106190002,하이텍팜,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4775,500,20100728,7088,3544391000,12,,0,,N,N,733,-4,-9,-12,-1,20211231.0,914,,N,N,N
106240,KR7106240005,파인테크닉스,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2540,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,208926,500,20090316,15923,7961528500,12,,0,,N,N,346,25,36,2211,323,20220930.0,404,,N,N,N
106520,KR7106520000,노블엠앤비,ST,3.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,475,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10929780,1000,20120713,36695,36695952000,12,,0,,N,N,124,-20,12,12,5,20220930.0,174,,N,N,N
107600,KR7107600009,새빗켐,ST,2.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,108000,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,175526,500,20220804,4861,2721172500,12,,0,,N,N,334,55,52,44,36,20211231.0,5250,,N,N,N
108230,KR7108230004,톱텍,ST,2.0,0,1009,1027,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9390,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,200024,500,20090915,38023,19147956000,12,,0,,N,N,1784,-32,116,76,4,20220930.0,3570,,N,N,N
108380,KR7108380007,대양전기공업,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10720,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,14747,500,20110708,9567,4783666500,12,,0,,N,N,968,-33,-18,-6,0,20220930.0,1025,,N,N,N
108490,KR7108490004,로보티즈,ST,2.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,40700,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,9280901,500,20181026,12238,6119201500,12,,0,,N,N,191,-16,-6,-7,-1,20220930.0,4981,,N,N,N
108860,KR7108860008,셀바스AI,ST,2.0,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,29400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6097741,500,20091210,22510,11255130000,12,,0,,N,N,372,45,55,56,11,20220930.0,6618,,N,N,N
109080,KR7109080002,옵티시스,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15120,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,60285,500,20110712,5636,2818000000,12,,0,,N,N,242,42,70,58,14,20211231.0,852,,N,N,N
109610,KR7109610006,에스와이,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3230,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,425232,500,20151229,48907,24453700000,12,,0,,N,N,3952,102,140,127,10,20220930.0,1579,,N,N,N
109740,KR7109740001,디에스케이,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6130,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90823,500,20090923,27024,13512455000,12,,0,,N,N,430,-95,-16,-29,-1,20220930.0,1656,,N,N,N
109820,KR7109820001,진매트릭스,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3605,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,201389,500,20091106,20393,10196820000,12,,0,,N,N,121,-12,-7,-10,-3,20211231.0,735,,N,N,N
109860,KR7109860007,동일금속,ST,2.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,29150,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,8712,500,20090728,9100,4550000000,12,,0,,N,N,802,94,159,127,11,20220930.0,2652,,N,N,N
109960,KR7109960005,에이프로젠 H&G,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,239,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,1482966,500,20091113,178695,89347608500,12,,0,,N,N,70,-10,42,42,2,20220930.0,427,,N,N,N
110020,KR7110020005,전진바이오팜,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,127031,500,20181214,7048,3524021000,12,,0,,N,N,32,-30,-21,-21,-19,20211231.0,295,,N,N,N
110790,KR7110790003,크리스에프앤씨,ST,2.0,0,1009,1020,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,19850,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,22111,1000,20181001,11715,11715480000,12,,0,,N,N,2774,556,43,25,1,20220930.0,2325,,N,N,Y
110990,KR7110990009,디아이티,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7970,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,60631,100,20180807,18900,1890000000,12,,0,,N,N,868,13,58,51,4,20220930.0,1506,,N,N,N
111710,KR7111710000,남화산업,ST,3.0,0,1015,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7760,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,9908,200,20181129,20588,4117600000,12,,0,,N,N,259,138,175,137,9,20211231.0,1597,,N,N,N
111870,KR7111870002,KH 전자,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,204,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2544016,500,20101105,159959,79979911000,12,,0,,N,N,106,-27,-785,-781,-104,20220930.0,326,,N,N,N
112040,KR7112040001,위메이드,ST,1.0,1007,1017,1035,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,54500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2263656,500,20091218,33796,17178481000,12,,0,,N,Y,3483,-562,-1142,-1113,-30,20220930.0,18419,,N,N,N
112290,KR7112290002,영창케미칼,ST,3.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13070,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,111643,1000,20220714,10110,10262465000,12,,0,,N,N,664,22,-17,-8,-4,20211231.0,1321,,N,N,N
113810,KR7113810006,디젠스,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,924,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,281034,500,20121122,32628,16314025500,12,,0,,N,N,488,2,-2,-3,-2,20220930.0,301,,N,N,N
114120,KR7114120009,크루셜텍,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,10850,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,1000,20100721,2296,2296131000,12,,0,,N,N,226,-35,-7,-7,-8,20220930.0,249,,N,N,N
114190,KR7114190002,강원에너지,ST,2.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2316155,500,20091120,26123,13061519000,12,,0,,N,N,532,21,-27,-27,-13,20220930.0,4179,,N,N,N
114450,KR7114450000,KPX생명과학,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4175,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,61512,500,20091222,15000,7500000000,12,,0,,N,N,253,-46,-34,-31,-5,20211231.0,626,,N,N,N
114630,KR7114630007,폴라리스우노,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,988,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,13151682,500,20100115,62895,31547711500,12,,0,,N,N,970,75,47,37,5,20221231.0,621,,N,N,N
114810,KR7114810005,한솔아이원스,ST,2.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,7780,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,180503,500,20130207,29352,14676087000,12,,0,,N,N,1293,297,323,243,20,20220930.0,2283,,N,N,N
114840,KR7114840002,아이패밀리에스씨,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13280,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,33722,500,20211028,8501,4250774000,12,,0,,N,N,716,56,55,36,13,20211231.0,1129,,N,N,N
115160,KR7115160004,휴맥스,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,704172,500,20091116,43970,21985062000,12,,0,,N,N,4836,-33,-76,-260,-7,20220930.0,1670,,N,N,N
115180,KR7115180002,큐리언트,ST,3.0,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,8290,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,29991,500,20160229,12166,6083128000,12,,0,,N,N,65,-212,-208,-208,-59,20220930.0,1008,,N,N,N
115310,KR7115310005,인포바인,ST,3.0,1007,1016,1032,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,22850,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,3030,500,20100209,3192,1596441500,12,,0,,N,N,209,69,75,60,6,20221231.0,729,,N,N,N
115440,KR7115440000,우리넷,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9780,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,788461,500,20100127,10434,5217282500,12,,0,,N,N,296,-72,-79,-76,-17,20220930.0,1020,,N,N,N
115450,KR7115450009,HLB테라퓨틱스,ST,2.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,260838,500,20100326,34911,17455599000,12,,0,,N,N,351,-49,-55,-55,-5,20220930.0,1941,,N,N,N
115480,KR7115480006,씨유메디칼,ST,3.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1148,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,233269,500,20111215,48224,24112279000,12,,0,,N,N,354,96,116,115,28,20220930.0,553,,N,N,N
115500,KR7115500001,케이씨에스,ST,3.0,1007,1017,1037,N,N,N,,N,N,N,N,N,N,N,N,1,N,N,N,N,N,N,N,N,10290,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1110364,500,20100414,12000,6000000000,12,,0,,N,N,395,42,35,27,13,20211231.0,1234,,N,N,N
115530,KR7115530008,씨엔플러스,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,589,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,277932,100,20111102,67963,6796300000,12,,0,,N,N,254,9,13,13,16,20220930.0,400,,N,N,N
115570,KR7115570004,스타플렉스,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17963,500,20100127,7984,3992254000,12,,0,,N,N,841,61,136,134,23,20220930.0,415,,N,N,N
115610,KR7115610008,이미지스,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1946,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43370,500,20100226,15328,7664138000,12,,0,,N,N,213,6,9,9,11,20211231.0,298,,N,N,N
115960,KR7115960007,연우,ST,2.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15830,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,19605,500,20151102,12398,6199000000,12,,0,,N,N,1828,19,18,12,1,20220930.0,1962,,N,N,N
117670,KR7117670000,알파홀딩스,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,438467,500,20100917,34365,17182671500,12,,0,,N,N,699,-21,-102,-104,-16,20220930.0,391,,N,N,N
117730,KR7117730002,티로보틱스,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6426180,500,20181129,14548,7274430000,12,,0,,N,N,473,-1,42,39,20,20220930.0,1338,,N,N,N
118990,KR7118990001,모트렉스,ST,2.0,0,1009,1030,,N,N,,N,,,,,N,,,0,,,N,,,,,N,17490,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,759480,500,20170804,24495,12269961500,12,,0,,N,N,5685,588,471,385,25,20221231.0,4284,,N,N,N
119500,KR7119500007,포메탈,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3730,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,636933,500,20100917,11847,6012340000,12,,0,,N,N,621,21,21,20,4,20211231.0,441,,N,N,N
119610,KR7119610004,인터로조,ST,2.0,0,1009,1029,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,30000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,31621,500,20100728,13216,6608239000,12,,0,,N,N,913,224,186,145,11,20220930.0,3964,,N,N,N
119830,KR7119830008,아이텍,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,333042,500,20101026,20073,10036878000,12,,0,,N,N,527,4,302,293,31,20220930.0,1971,,N,N,N
119850,KR7119850006,지엔씨에너지,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3680,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,29126,500,20131002,16448,8374454500,12,,0,,N,N,1140,31,-13,-12,-1,20220930.0,605,,N,N,N
119860,KR7119860005,커넥트웨이브,ST,1.0,1007,1017,1034,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,12770,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,85229,500,20110124,48192,24096486000,12,,0,,N,N,1243,242,369,289,22,20220930.0,6154,,N,N,Y
120240,KR7120240007,대정화금,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16080,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,42053,500,20101220,7190,3595195500,12,,0,,N,N,966,116,168,137,10,20221231.0,1156,,N,N,N
121440,KR7121440002,골프존뉴딘홀딩스,ST,2.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,94782,500,20110520,42836,21418409000,12,,0,,N,N,3882,810,837,706,15,20220930.0,2141,,N,N,N
121600,KR7121600001,나노신소재,ST,1.0,0,1009,1023,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,134300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,612137,500,20110209,10848,5424166500,12,,0,,N,Y,612,131,221,205,18,20220930.0,14569,,N,N,Y
121800,KR7121800007,비덴트,ST,2.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2185642,500,20111201,58292,29146469000,12,,0,,N,N,228,-19,-1140,-938,-19,20220930.0,2127,,N,N,N
121850,KR7121850002,코이즈,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2585,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2747506,500,20120927,30614,15307087500,12,,0,,N,N,67,-54,-58,-58,-137,20220930.0,791,,N,N,N
121890,KR7121890008,에스디시스템,ST,3.0,1007,1018,1039,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,739,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20100716,12686,6343060000,12,,0,,N,N,214,17,24,24,36,20211231.0,93,,N,N,N
122310,KR7122310006,제노레이,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7950,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,17040,500,20180528,14553,7276922000,12,,0,,N,N,826,149,157,139,17,20221231.0,1157,,N,N,N
122350,KR7122350002,삼기,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3195,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,277614,100,20100319,38339,3833942800,12,,0,,N,N,4203,141,209,151,11,20220930.0,1224,,N,N,N
122450,KR7122450000,KX,ST,2.0,1007,1016,1033,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5490,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,26064,500,20110525,45335,22768238500,12,,0,,N,N,2436,624,405,251,7,20220930.0,2488,,N,N,N
122640,KR7122640006,예스티,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9370,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,106619,500,20151216,18051,9025925000,12,,0,,N,N,459,-72,111,116,20,20220930.0,1691,,N,N,N
122690,KR7122690001,서진오토모티브,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3625,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,904265,500,20100525,21041,10520623000,12,,0,,N,N,14901,244,257,153,8,20220930.0,762,,N,N,N
122870,KR7122870009,와이지엔터테인먼트,ST,1.0,0,1015,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,55100,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,499508,500,20111123,18661,9330969500,12,,0,,N,Y,2662,251,343,298,6,20220930.0,10282,,N,N,Y
122990,KR7122990005,와이솔,ST,2.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6700,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,39885,500,20100910,28186,14093470500,12,,0,,N,N,3459,-130,-175,-148,-4,20221231.0,1888,,N,N,N
123010,KR7123010001,아이윈플러스,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2310,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,355778,500,20160720,31696,15848220500,12,,0,,N,N,91,-32,-48,-48,-18,20211231.0,732,,N,N,N
123040,KR7123040008,엠에스오토텍,ST,2.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,215629,500,20100806,43655,21827730500,12,,0,,N,N,14598,954,1163,862,23,20220930.0,2392,,N,N,N
123330,KR7123330003,제닉,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21191,500,20110803,7000,3500000000,12,,0,,N,N,246,-17,-9,-9,-6,20220930.0,337,,N,N,N
123410,KR7123410003,코리아에프티,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2760,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,243262,100,20100827,27841,2784106400,12,,0,,N,N,4078,105,82,80,8,20220930.0,768,,N,N,N
123420,KR7123420002,위메이드플레이,ST,3.0,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,527621,500,20101110,11469,5734921000,12,,0,,N,N,1018,12,-54,-37,-3,20220930.0,1915,,N,N,N
123570,KR7123570004,이엠넷,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4095,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,46114,500,20111125,22276,11138039000,12,,0,,N,N,332,74,88,62,8,20220930.0,912,,N,N,N
123750,KR7123750002,알톤스포츠,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4650,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,726795,500,20100702,12746,6373148500,12,,0,,N,N,460,36,26,10,5,20220930.0,592,,N,N,N
123840,KR7123840001,한일진공,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,399,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,391267,100,20101005,100558,10055814700,12,,0,,N,N,59,-51,-480,-480,-79,20220930.0,401,,N,N,N
123860,KR7123860009,아나패스,ST,2.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54471,500,20101105,11711,5878736000,12,,0,,N,N,433,-70,-102,-131,-30,20221231.0,1744,,N,N,N
124500,KR7124500000,아이티센,ST,3.0,1007,1017,1037,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4835,1,1,N,N,N,1,N,N,N,0,0,0,100,N,90,3828266,500,20141223,19907,9953666500,12,,0,,N,N,18291,56,73,22,-7,20220930.0,962,,N,N,N
124560,KR7124560004,태웅로직스,ST,3.0,0,1013,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4830,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,290219,100,20191210,38416,3841658400,12,,0,,N,N,11007,993,1145,886,72,20220930.0,1855,,N,N,N
125210,KR7125210005,아모그린텍,ST,2.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,14040,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,248535,500,20190329,16496,8248395000,12,,0,,N,N,1221,18,16,27,7,20211231.0,2316,,N,N,N
126340,KR7126340009,비나텍,ST,2.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,47150,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,101433,500,20200923,5468,2734131000,12,,0,,N,N,521,78,124,122,29,20220930.0,2578,,N,N,N
